Region,Elevation,Slope,Aspect,Soil Type,Land Cover,Avg Annual Temp,Avg Annual Precip,GDD,Seasonal Precip Variability,Solar Radiation,Wind Speed,Humidity,Suitability Index
Central Asia,1631,22.610233586653447,2.851148347727155,Loam,Grassland,20.702365835858156,873,606,39.51456957053962,11.905582188958661,6.341124378414648,73.96685671332943,0.8
South Asia,2311,6.083552091778463,219.41490360806935,Loam,Urban,11.82525106468908,1093,1603,23.140448335196048,19.997295597134247,5.7887882571374805,54.3666725682129,0.6
Western Europe,1941,9.926130604552043,125.77219950475421,Clay,Grassland,34.72755713667882,1704,1027,40.81097017413583,29.295629907144082,5.748727761298856,88.79310884766136,0.4
Western Europe,1469,28.164040693295618,4.711835440050147,Clay,Forest,16.130156697028582,296,1404,44.089422974894404,10.518628859487723,3.3274608072052243,77.46629502517732,0.4
Russia,1134,2.5620770118132907,329.9338519440535,Clay,Grassland,6.52382332629664,243,1351,25.289341607551812,12.04029997969981,6.6466348424024275,87.83082036742994,0.4
Russia,2389,14.477500084773137,321.1000689423394,Sandy,Urban,18.628326986458823,1126,1205,41.05504400099844,14.891903002390412,3.7792071019767435,62.656751684248846,0.6
South Asia,838,8.381617480574901,39.41657513838299,Peat,Grassland,25.01744630379466,336,928,49.66726493251399,23.754575810969254,3.0425902785556866,57.972727747055785,0.4
Western Europe,512,19.641474992971308,47.9102676944791,Peat,Urban,28.78163422957789,1328,1996,35.028325383366685,15.59582920011916,6.492088638941982,68.5407563249304,0.8
Western Europe,1842,3.8542821037206187,275.7972335850323,Peat,Cropland,29.078356525074724,1637,1405,35.514179082797185,16.310462327443425,3.2418365088869834,85.61945636123639,0.8
Russia,235,5.924952090107011,249.61708803892358,Loam,Cropland,0.8988135790521223,556,909,41.422144928404755,18.745154013680676,6.943663134352404,60.66393558654228,0.6
Western Europe,661,21.146712279731847,83.24176022698781,Loam,Cropland,9.782950973826537,1252,1630,43.67908413136999,23.91672486654223,6.238157273058674,73.0126514441499,0.6
Eastern Europe,2076,2.1169530369302105,297.4534784883707,Sandy,Urban,11.815914433972765,1198,1202,38.62055463147627,29.427395226500273,3.16964834916651,73.32128047798935,0.6
Russia,1963,2.9482455643142114,100.68361710704139,Peat,Urban,26.41628927301248,475,1751,22.661452758221742,22.3082840306325,6.041231903915392,87.52952425690141,0.4
South Asia,2144,21.957165445152377,350.64986975638044,Sandy,Urban,-3.046694913,1024,1326,40.927153092449714,23.95189755124965,5.30122849882481,64.12725373977538,0.6
Central Asia,1431,6.374055215789848,24.544302273141998,Loam,Grassland,1.1864361810718194,888,1722,49.244987188574854,22.749729317629445,5.575872751423391,72.58702008532346,0.6
Central Asia,2171,27.212176218660865,285.0541536293051,Peat,Forest,10.264911021567894,1732,1236,33.94400835613405,14.79422816670561,2.4514619228574883,87.6891186385774,0.6
Western Europe,465,19.48302688779096,9.748544876574293,Clay,Cropland,-3.890228325,588,1648,42.187838435359275,13.769218906492174,2.296464634219726,70.9712377141864,0.6
Central Asia,720,5.806980267306524,252.6709798026629,Clay,Cropland,13.424940221982045,974,1957,23.94513627082449,13.353328832363932,3.2483859182192005,58.49278108364251,0.6
Western Europe,1547,19.85362466170645,226.77056115673284,Loam,Grassland,15.60362831932395,558,1080,28.24815052654626,11.327003757506695,1.4614849258477756,79.55551838241811,0.6
Central Asia,2186,5.5057285714817885,145.77448542060412,Sandy,Urban,12.332422526681377,939,1785,29.930271709253198,21.90192964,3.3003544183725264,66.149178325056,0.6
Russia,2373,10.879243130385053,38.41176411238113,Clay,Cropland,33.49579929263795,1478,829,24.505409659852777,26.215031918790295,6.300166599073618,79.58562619786579,0.4
Western Europe,1317,12.65654405825843,243.57983627379323,Loam,Urban,24.78794482584299,1696,1469,21.75931865985281,10.802228520472926,0.0869863982144321,63.05477338664925,0.8
Eastern Europe,1156,17.874457166975088,160.76542532014972,Sandy,Cropland,23.440738921326307,1973,762,38.100141360503265,10.726816268992827,6.871052609209653,63.617498502259785,0.8
South Asia,1781,11.335891990434298,51.38112924968279,Loam,Grassland,4.521182972484063,654,1324,46.58684344004158,15.146334412438797,5.626851756364785,69.27441537590923,0.6
Central Asia,788,18.59851494830119,199.68496508126304,Peat,Forest,27.933379179269842,1483,621,20.626471569757367,16.80274698021647,4.991393618804362,70.91848857692932,0.8
South Asia,2046,5.851210500572915,173.19118079433457,Peat,Grassland,26.2314052079932,1952,1785,45.80403471016234,17.46323237342105,6.247809048688473,80.9711687765668,0.8
Western Europe,1773,13.802535068014482,146.90345688415138,Sandy,Forest,-4.380877254,460,954,36.71080389407082,26.311254249257516,5.577829486040343,76.16837480427634,0.4
Russia,126,16.16081615465244,325.6203767108065,Peat,Cropland,28.122646251882955,1853,1263,26.546490569878557,29.930074977994103,6.618214322199292,71.97400814076416,0.8
Eastern Europe,2373,20.224541931783893,41.6718102019328,Peat,Urban,5.960931991384427,1044,1156,34.902952379489804,22.72568395271116,0.8154525322736604,71.33755135580397,0.6
Central Asia,2390,0.7901463018989752,224.2997114355369,Peat,Cropland,29.25548247022317,1604,1815,34.47465335925494,16.85160260301867,3.713326322394415,65.30274080617913,0.8
Eastern Europe,1316,27.231442116010605,107.70873753061903,Sandy,Forest,28.467479845056516,652,878,44.57196537376565,26.796971714974617,1.4742441639569979,82.01787361728245,0.6
Central Asia,830,27.798780693691178,152.08031421256987,Sandy,Cropland,20.438920637965154,1119,739,44.490108730351835,27.2626365843078,2.275734511284095,62.148246584538796,0.8
South Asia,1045,26.781881939521313,101.51215422216436,Clay,Cropland,0.4450103234552216,349,1001,37.554660846479564,15.33332838886545,3.1365151071080795,53.26342422841293,0.4
South Asia,467,28.031817378385135,159.08706682142991,Sandy,Urban,29.525407979550273,510,1425,38.11203603511726,14.858901543507493,0.5225373075999741,64.68861455684079,0.6
Eastern Europe,2499,18.001874809250626,79.10555914996758,Loam,Cropland,-1.926825888,1719,1156,25.38824052049602,19.30302233804408,4.8629798303141145,55.750609605836424,0.6
Russia,921,1.858308545161359,203.9298515577142,Sandy,Grassland,18.362190647601544,1394,1770,34.308445795666614,13.202899851802123,0.3081363409766583,55.696176774109325,0.6
Eastern Europe,2338,23.728549977396472,107.77627561076447,Clay,Forest,10.195062713607129,1365,1163,29.085561465823865,20.242469086480995,5.743020113568555,82.51221504563078,0.6
Russia,1462,28.878914760726847,72.83016089614688,Sandy,Grassland,15.84897107579415,1209,1014,33.233392939325576,18.228065350294713,0.3299779898294962,88.06867322158737,0.6
South Asia,352,24.19741947329648,22.687560998807633,Sandy,Forest,6.420005041871901,202,1719,32.53661727111376,14.830006418531557,1.5345553230366056,73.99746998557923,0.4
Eastern Europe,372,11.373067038909353,335.6358501593817,Loam,Cropland,16.564845515242673,253,526,35.00965628897236,19.765064829968747,0.2227373358670538,69.5928820104947,0.4
Russia,1025,22.63235312290877,18.118710973935915,Sandy,Cropland,19.082348227222177,1609,1621,46.62021957736758,11.751283214407204,3.0966246575145955,75.1631118363955,0.6
Western Europe,525,25.855267120833254,45.582914378462846,Peat,Grassland,9.835093503393324,1385,1413,25.524914475264353,10.147098595995718,3.0787809487435798,86.80157640640454,0.6
Russia,1642,21.470925019047144,303.12416166837386,Loam,Urban,21.41473271696322,1989,1080,44.53858188000642,12.40926881761263,1.3541122964466554,51.868960422021445,0.8
Russia,2296,28.622572330286093,351.852454416452,Peat,Urban,2.1292781572915453,1839,796,33.59041135005425,22.391247892475903,6.087146893048026,50.85557730738376,0.6
South Asia,178,21.80277898013747,38.360518992812594,Clay,Cropland,-3.083411672,320,908,46.64651805911011,11.101160688975689,2.3594047622777463,56.43989649405092,0.4
Central Asia,2132,8.39424907424134,339.3900494088017,Loam,Grassland,-3.590591952,1709,770,46.3740350584115,12.958100959658644,0.20063895944568433,70.62420817647194,0.6
South Asia,466,6.703030487485783,322.0605938859786,Loam,Forest,-3.702916826,520,1966,28.051929070773188,23.56692300981491,2.373067586508711,87.7353136155811,0.6
South Asia,2445,13.527159036717817,25.900241360881495,Peat,Forest,10.90590419012833,395,1090,47.23744581625195,28.244183983259553,4.594624780858507,63.442769768102096,0.4
Central Asia,884,6.436298003734037,311.981525320038,Sandy,Forest,28.64475429784936,1305,1149,29.715393476891045,25.29496787067081,2.010581152854101,75.205611680138,0.8
Russia,1871,10.12302806247723,104.91545941299907,Peat,Urban,12.70083451105559,1975,1204,38.58985751972314,11.246864709977144,3.324724851428276,55.14708467615045,0.6
Central Asia,1162,2.1710341561916957,143.1086597626581,Loam,Cropland,0.030622827106299155,1405,922,40.29271922512814,10.118709167675872,2.184041958441747,85.1670723126724,0.6
South Asia,1072,12.428754726069668,179.29391681670387,Clay,Grassland,1.0072588618418976,1553,803,49.139323831881136,10.352248227942633,5.308819692899485,59.57945642897181,0.6
Central Asia,1044,5.8413764550492795,254.4040997158709,Sandy,Forest,0.1280056363743709,883,1873,29.202016295352056,25.82395365165756,0.278441325253294,57.394503465084824,0.6
Western Europe,2319,0.0024847451531573306,22.28968334016363,Peat,Grassland,-1.404606927,472,750,33.06371832595259,18.35543366631187,5.016190142186728,61.92175651236258,0.4
South Asia,1759,27.788415163988198,165.7559514630916,Sandy,Grassland,-3.569544346,602,519,39.09727458123706,18.018130776149782,0.9708032443966628,50.473844156248816,0.6
Eastern Europe,112,16.21036431164699,201.1264409183668,Peat,Urban,-3.338493786,1056,1112,35.488787169262984,26.046796867405668,3.52423656696088,56.546189314745746,0.6
South Asia,359,11.506894347088998,262.45951461465506,Loam,Grassland,-3.28721299,1328,1928,22.2437628760713,28.68851312273813,2.617929661661719,55.82115561578571,0.6
South Asia,760,18.849264178482667,209.39132062674557,Clay,Grassland,25.466323859786833,388,1854,36.445077641315734,14.244935125175726,6.646363863668558,71.48632830639775,0.4
Central Asia,823,22.037032288824552,264.7963767427328,Peat,Grassland,24.5810434048038,422,1427,48.37420356399886,12.760845589134835,6.160055592823832,60.57402149491532,0.4
South Asia,1646,3.2731511238121502,339.2823008206196,Sandy,Grassland,-3.054279634,1985,744,34.521970748460475,18.896682268393135,5.822883680043013,55.37747970277005,0.6
Eastern Europe,2427,16.044636071982428,287.39800646754315,Sandy,Forest,25.164538799826175,1049,1587,43.47522860412201,17.555239396657836,4.305017247545854,54.448742955297284,0.8
South Asia,931,17.043713000929515,46.26586823155527,Clay,Urban,2.738099782304091,371,1384,44.987068931077644,22.35992230572745,2.251305659480805,51.345944325987844,0.4
Russia,706,25.89183843229885,36.47596266681957,Loam,Cropland,25.4489152471019,1926,589,34.079516286289035,18.13852172494431,6.9144762478801445,61.132966104201884,0.8
Eastern Europe,350,15.727306931721692,158.82187148388832,Peat,Forest,21.664787690858173,665,1286,20.364233408902745,12.543765546121895,0.8001469554030919,58.26570142312685,0.6
South Asia,1448,10.901154974568897,25.488633882939247,Loam,Cropland,31.621062476539038,1207,1242,47.096591464649535,19.290730290178622,1.6190543848858534,63.12715178645556,0.4
Russia,1451,26.94019406395159,345.1048209474881,Peat,Grassland,25.243217030995897,516,1238,33.268873977293595,25.678111201266177,6.9674574341158,55.57414042068447,0.6
Eastern Europe,1525,11.765989020020468,247.53499779031915,Peat,Grassland,25.058786112643226,1793,819,21.479410944505965,24.57420496200378,6.660072350216091,73.74925552499647,0.8
Russia,2341,12.5094277389256,122.492478262286,Peat,Forest,34.334534686364606,1337,1591,43.21285405679163,21.181217479688556,3.576630139525397,89.72568302830784,0.4
Russia,618,26.9050770327473,274.4356869565716,Loam,Grassland,16.081625121193976,509,1349,28.45490655552633,26.990298745764147,4.519206656619084,64.9709178624427,0.6
Western Europe,2002,13.640170554292762,21.753876946496284,Peat,Cropland,-3.130302711,1300,1190,28.136360049601613,18.87291961317853,4.6736143253474705,51.308555850087636,0.6
Eastern Europe,504,27.887637807434153,307.247011094693,Clay,Cropland,9.542699889045094,1055,1600,38.16871323317109,10.591529616342306,3.052203528358892,81.96707371697791,0.6
South Asia,822,28.596666321438917,68.26877150059141,Sandy,Cropland,27.57714078321993,936,1829,38.94704091452169,26.615345076628444,0.046719422568958446,76.900507983832,0.8
Western Europe,327,2.8238953802876585,209.66442824882844,Peat,Cropland,-4.216431564,1159,668,20.295696220161336,13.096839718753637,3.112522688216907,66.28530111843257,0.6
Central Asia,1055,16.73899471001709,56.73273521059564,Sandy,Urban,18.602620563052984,1899,1656,35.78359212276536,11.160511047989166,3.5915905042119074,73.97963047211081,0.6
South Asia,502,6.416978675072422,30.563149636188665,Clay,Cropland,-2.69554795,1744,1759,39.59762715506764,24.51756414287837,4.2359740721937,51.010078449229994,0.6
Russia,1357,26.839129305228944,95.05920256776457,Loam,Urban,-3.335976514,970,1769,30.055887294602826,16.967481666179758,3.3064541061927777,51.07894548726279,0.6
Eastern Europe,551,1.3205500836494088,74.4650541205828,Sandy,Urban,23.66621848342751,1180,1933,29.37630598837991,24.67786974949861,3.026363511576723,63.60675958454651,0.8
Central Asia,2075,17.836452743664918,228.85502086466764,Sandy,Cropland,11.386550517389953,979,550,39.5489940827826,28.72823297052815,6.490366631885867,84.67591683938102,0.6
Western Europe,2385,15.334973653895002,359.60447567837775,Sandy,Urban,0.9002363681310221,1890,1759,21.5928673019229,15.023878620755147,0.09011556005731769,66.6810042632247,0.6
Russia,406,23.212766900946097,312.36479014276523,Loam,Cropland,8.4474827094906,488,1936,44.817376001531116,24.463045981982937,6.671941015268277,73.22772140922041,0.4
Central Asia,692,2.8544201957621738,173.43248423178864,Sandy,Forest,6.210387750147266,608,974,24.262899152091446,17.14517043126559,2.3072343239974376,84.51649453741172,0.6
Eastern Europe,1758,18.15536449324895,39.14067896663941,Sandy,Grassland,31.60150367120891,628,526,21.862567440829594,16.989979997112084,4.580324351993139,83.81597798317324,0.4
Eastern Europe,2206,27.944156447206186,269.05765745137927,Loam,Urban,12.86899059694506,788,1911,21.39189016461175,16.221767467057084,2.1608644184497816,66.05859398171734,0.6
Russia,2263,14.09169831769065,136.45930477884997,Loam,Urban,5.277464945705441,882,1398,47.756537587298965,18.281732634942877,1.8935713856534877,84.22965706470126,0.6
Eastern Europe,217,12.869803154488787,138.89728341004567,Loam,Forest,-2.415282952,947,960,39.775362380899196,19.01180656258092,1.632541824842433,75.3479703038412,0.6
Central Asia,1407,3.788103876108261,217.35357530251204,Loam,Urban,1.895412324520911,1791,780,33.32729372309514,11.601913438955236,1.919875012467204,70.62570943787574,0.6
Russia,2065,20.54108924444791,144.91672532946842,Clay,Forest,30.977263575561878,300,999,22.17213316639867,13.541959919571484,4.291206991843577,75.1331735050459,0.4
Central Asia,1538,18.27088938266201,184.8092031099963,Sandy,Forest,20.35603732423087,962,625,23.34527600262681,11.564422904680164,1.486242773267758,64.03014222955582,0.8
Russia,1330,28.35937052315301,234.38518763825758,Sandy,Urban,-3.129391864,1939,1500,47.90154326358043,27.697500004640926,2.126395297827812,70.92507388125132,0.6
Russia,563,14.322457084441885,262.8813951027572,Loam,Cropland,-0.262985436,898,1868,39.585860700026366,12.524001569164604,0.9323264591296098,56.44614901717517,0.6
Central Asia,978,6.372342639073668,328.0994574495589,Peat,Urban,20.372236854742493,1075,908,45.7410894438228,20.90912852792058,2.8934739438393446,88.21854952222529,0.8
Western Europe,1722,23.681344336488305,280.56389454608825,Sandy,Urban,11.584528976403764,667,1772,32.866423230164344,16.003617244801774,2.401466559612823,67.67368164978313,0.6
Eastern Europe,1276,11.228256301048464,298.2358015828601,Peat,Forest,27.017141416266796,1395,1472,28.645254000287103,17.80316091898688,6.097096361430653,63.12380825210333,0.8
Russia,448,9.1905194245887,247.80782228406272,Clay,Urban,4.980170763862795,1625,1388,39.50356064428778,20.05306102901485,3.3499182502511697,68.08992781768731,0.6
Central Asia,212,4.150221538267607,299.1834930041208,Peat,Grassland,-0.068008756,1469,1732,20.59145122124958,23.712480683466232,5.2634838031876985,59.98164297144041,0.6
Western Europe,823,22.384641658849592,328.13448172861916,Loam,Grassland,11.166097031508635,1694,503,20.447470172422456,27.267700918492764,4.733557844222011,86.67991933549705,0.6
Western Europe,1108,5.771795307242656,40.607930629947944,Loam,Cropland,16.32880609399248,770,1145,40.93206980099315,15.675966537363273,6.847629419291291,65.63275719213264,0.6
South Asia,2437,27.602157441094548,324.13929605738815,Loam,Grassland,6.249830310426647,1784,874,40.334171806753105,17.915905172461695,3.9164292970362,70.43568227136133,0.6
Russia,755,24.145344438369055,165.50905157774375,Loam,Urban,19.740930570109064,1331,1456,38.242383304457576,29.298429774727882,4.380750060150627,51.79844603462795,0.6
Russia,456,22.84289034416336,144.26837015733963,Sandy,Grassland,34.012282582118544,849,1617,36.47397084893777,19.593551315842483,5.54616549970099,77.44129643456324,0.4
Eastern Europe,1174,29.170120098827034,63.55787936990844,Sandy,Cropland,13.74296160976106,263,1388,41.23675234737101,22.589307715327074,0.21352205848667405,68.84938695349572,0.4
Eastern Europe,1008,25.23478696849564,275.82222430333064,Sandy,Urban,-0.375576649,1942,1119,26.449671277897345,28.142950754782625,6.743076642463909,88.71606924312118,0.6
Russia,592,8.968946779849565,14.553549303734954,Sandy,Forest,25.444525832395403,1212,846,47.82641806109554,17.773605851807694,6.365855635790187,83.64061834627938,0.8
South Asia,1237,20.999368367071284,100.04954436175744,Clay,Grassland,-3.039956073,1156,1011,21.790235021937633,25.94709547780529,0.5431529485455231,73.77026117138645,0.6
Russia,925,24.3987114096595,12.142028908360874,Peat,Urban,8.943526004074238,1373,1121,27.52482493121933,16.377777585486818,0.08428248259768223,57.191547703197585,0.6
Central Asia,782,22.27229397791873,301.32875595835264,Clay,Urban,28.68336163951352,1697,1929,25.704534701788997,21.61689493308763,0.9681845340226098,52.65532617080214,0.8
South Asia,1792,27.54873112070878,314.03395823238424,Peat,Grassland,28.599239144139972,1119,1540,36.3211575603896,10.171754357147652,5.941523061138049,52.742773057663,0.8
Western Europe,1680,29.972053203589724,128.53132101894113,Peat,Cropland,22.153367214231086,228,1687,24.626846542630847,17.131507015111282,3.401610938397952,66.20310845764104,0.4
Russia,1794,21.16706780997836,13.43383763738161,Clay,Urban,7.688828052526219,1584,797,45.301851262859934,28.329446240665447,3.719999815313682,55.26171999488643,0.6
Eastern Europe,550,26.74058926633744,355.1678369693247,Peat,Cropland,24.00511885107725,1216,553,31.934086595539036,26.188084583215776,2.764931827121308,79.23052865176668,0.8
Western Europe,1534,16.24267187091583,217.84845598729459,Sandy,Forest,22.061012080494194,1064,912,28.328807330580425,13.814954586889447,1.536612250084489,64.41073336568893,0.8
Western Europe,902,8.401080044387069,190.9345788332255,Clay,Urban,18.195636448320492,970,1273,24.04302241855593,25.458894922877207,4.051652791904201,85.96482681996017,0.6
Western Europe,886,9.997455734371773,35.35753597441826,Clay,Grassland,11.315011639183798,1568,1640,48.75030829326384,17.749837732576307,2.3778885518884967,75.80857018781768,0.6
Central Asia,462,2.7712163626529716,299.7985358079754,Loam,Forest,0.6187888751900239,1201,501,46.71133920196631,17.686814128456902,1.902202699859848,61.35779315585073,0.6
Russia,2190,24.64015868675397,340.0756327340935,Peat,Grassland,14.036392249968923,1344,1981,37.679720619448304,24.21566181198516,1.365931640936695,51.48272290701789,0.6
Eastern Europe,1633,11.979012428035347,5.600140962870053,Sandy,Cropland,23.027252924628034,248,946,45.15022181425827,22.70826524890856,3.9214968858512664,66.70656811578567,0.4
Russia,1139,4.610075756378249,145.86788708081926,Clay,Cropland,19.40542658035618,1494,1184,39.05785185694306,15.706002661800385,3.562259406693751,53.631517909984495,0.6
Eastern Europe,443,1.7907821709848537,242.68651569695106,Sandy,Forest,12.477183519336062,392,1902,45.19866642000518,15.460746728173513,4.0993180168136725,52.49170184223161,0.4
Eastern Europe,1287,19.632034210206754,274.1885054149636,Clay,Cropland,30.53112805848223,395,608,33.68040562191382,18.885703560495628,4.816608106375381,83.17561531872504,0.4
South Asia,591,16.59851907284936,96.75428252369072,Loam,Grassland,1.6126986451349934,639,867,44.79229111529727,23.625982398739698,2.990600271959198,65.87681754968084,0.6
Central Asia,1899,25.29850919589449,153.1689642983431,Peat,Cropland,9.055877653498756,1803,604,34.04259518250777,22.194069097971795,4.301056509606567,72.71201568035964,0.6
South Asia,1317,26.54490393525656,229.16103504035434,Clay,Grassland,28.883885307973337,1925,1719,38.0723920460443,13.269141227120848,3.0359753366710898,55.07112316182269,0.8
Russia,2429,7.944035953062322,333.6681492007715,Sandy,Urban,12.117478743808338,520,1498,38.796651752801786,22.00316576165197,1.2672756463996084,68.9191734351551,0.6
Russia,1585,15.451836554674303,106.61823452120413,Peat,Grassland,12.497006495693164,1307,1104,39.90098439260419,13.460057558171542,6.061181113427253,53.17098524975958,0.6
Eastern Europe,1703,3.932014076560301,152.4621521512714,Clay,Cropland,24.127852252534886,1918,1581,27.183172423024025,10.868022805924916,6.006515899097284,55.69262452494685,0.8
Russia,526,24.85572125158824,183.45382049356613,Peat,Urban,20.008505013738205,817,1001,23.478603947979597,10.28395793322385,3.197478991152167,65.08632774289475,0.8
Russia,743,21.932317099346818,154.11216629443265,Clay,Cropland,3.1185283926558007,288,513,46.7112294773239,18.385134899331145,5.649761255490652,82.17041257075218,0.4
Russia,190,0.7493942453146385,317.7448190863048,Peat,Forest,4.696479765380083,576,1433,23.122440370471708,14.750525560626588,3.514405334819733,63.3185670578507,0.6
Russia,1496,28.998737222038418,64.47482816836126,Loam,Urban,-0.160575967,1219,1077,22.435889201963207,19.441666592567827,3.5075316509360803,70.22425244613065,0.6
Eastern Europe,1513,18.389965049840765,171.13310835925336,Peat,Grassland,23.50709484588286,397,1929,35.86442267125265,23.218242769512916,1.9293386079789956,83.1952382265091,0.4
Russia,734,15.168028682236397,0.7664589361438301,Sandy,Grassland,25.204365397096353,1826,582,22.08091685732843,22.83592665606235,2.1717669549126972,69.50667388125066,0.8
Central Asia,1137,22.4037943336135,120.1457838452952,Loam,Cropland,29.899312078667975,1744,1320,41.29493184235854,11.980747541857138,1.8697123101478206,50.95283642828086,0.8
Western Europe,1579,13.461033266862584,133.01744067928422,Loam,Urban,18.080815782820853,1966,1365,36.2747335574283,23.99143787981599,3.762713733432228,51.429451061186846,0.6
South Asia,1625,10.781607563309962,346.41807332264875,Loam,Grassland,6.33501411706634,714,1312,30.692251900610945,13.09196490331926,2.4083882081399843,70.66133757831912,0.6
Russia,2241,12.619464988110725,114.68945049634434,Sandy,Urban,-2.929294274,1651,1666,30.783830634263666,14.544261030179443,1.84767737235642,51.66591225581764,0.6
Russia,1840,18.882595124536905,202.43749846099988,Loam,Urban,20.65758673082332,422,1647,44.260549340121045,25.484930160421932,2.606778972974308,58.71465731150223,0.4
Western Europe,2239,19.687779107410517,16.54295875735944,Clay,Forest,17.559459353065332,1864,1364,41.646259365530085,26.199199757659144,1.0703888409223206,74.92851274350669,0.6
Eastern Europe,389,4.320495180315879,153.12779343548291,Peat,Forest,19.956656197661253,877,1794,46.52939912014053,10.704563951192657,2.3484773781269324,76.86092494346724,0.6
Western Europe,1212,2.4784043445779003,87.71991363282109,Clay,Urban,27.68093959538747,892,1186,36.61067369075281,10.091494475652299,0.4572931315384403,76.9066984879444,0.8
Eastern Europe,2417,27.97748306147311,316.10708353556754,Peat,Cropland,30.79046931468133,1470,1385,44.02111278843315,14.387932074318691,4.194967932531105,56.02132474909637,0.4
Central Asia,1002,6.583683840557715,191.59575739230002,Peat,Forest,26.540828353796364,997,1810,31.320147041940483,26.112495512231572,2.0170349227106,77.09556836449173,0.8
Central Asia,1947,21.1609752711601,259.9135128437141,Sandy,Cropland,-3.000058837,693,1168,49.91759592971639,29.138818281558894,5.8301278735576485,66.69738458652853,0.6
Russia,1183,6.780502802981579,204.73498982680832,Sandy,Grassland,12.96826245191393,229,1870,23.316873945772056,12.53532777764369,2.623373330305117,63.58494644600441,0.4
Central Asia,516,1.2207924297752537,145.72219871366647,Peat,Grassland,-2.521362381,318,1117,22.408900104721067,21.768274781724223,3.552075780111926,73.56895917666404,0.4
South Asia,143,24.736723829337382,254.84577930846808,Clay,Forest,4.9794057000483924,1913,713,25.133005070509128,17.08836084608805,2.8351191523741437,67.1257836509011,0.6
Western Europe,423,6.136362749042704,255.66386841193145,Clay,Cropland,7.560973462478877,287,1471,36.36439308228172,22.17249175929479,5.071311478646318,76.85114986505643,0.4
Russia,335,17.772649096279522,198.670830331904,Clay,Grassland,9.454129840124242,666,1632,23.408283908872164,10.740389006492999,5.457972556339383,88.8882496946847,0.6
Western Europe,2163,18.68059883184843,311.2580341718379,Clay,Grassland,-4.566485619,375,1430,46.168968519658236,28.600200848863444,2.5316072328551664,51.992922173002235,0.4
Western Europe,1701,9.417038015798218,8.510629038686934,Clay,Cropland,25.079776663461328,1624,696,28.87852773662952,14.31920536074714,4.3293845915173215,50.6899487221306,0.8
Russia,2196,17.715112646163288,357.150937068326,Loam,Grassland,5.573063894478892,1581,1073,37.15701925876029,20.91853630634961,4.095105328192754,83.99279473833933,0.6
Western Europe,948,8.970399777717988,334.44671074211925,Clay,Cropland,7.0070102228638085,734,1414,24.36195746853052,21.388321516156267,5.9303284681710835,67.00251182974691,0.6
Central Asia,1787,23.816985607467014,302.0687733359287,Loam,Urban,23.147088458901578,1828,1872,37.447410812374244,20.647462638220716,5.182935736024447,56.3111666121161,0.8
South Asia,452,27.063314308043086,225.92011257102672,Sandy,Forest,14.230064453826703,1589,1812,28.056277803778116,19.525098488171786,4.574792286720662,53.95212768908542,0.6
Central Asia,2378,4.628299610609662,70.70626896495001,Loam,Urban,-2.197817252,783,1053,39.07437313493992,29.01079735167254,3.1696623519006706,79.85531308663973,0.6
Eastern Europe,1232,25.97017073999215,62.28696531844164,Peat,Grassland,-1.122398143,1007,599,31.59324028219003,13.17599198060855,6.369010636502235,87.59609204992921,0.6
Central Asia,2049,24.363245989415347,175.67943206930863,Clay,Urban,-1.079995017,1443,1187,33.82652508286365,26.34391951773717,5.046759724528869,83.64849164155746,0.6
Eastern Europe,1043,12.136259998848594,223.1063533657382,Sandy,Cropland,29.622470785100433,1966,1366,21.8382400026023,28.67894051007093,6.208385277502673,63.742649543681054,0.8
Russia,1490,19.645066081466343,29.7965683388505,Loam,Forest,26.330899592644528,855,1947,25.00491954400806,12.113984601024185,5.4140090294010275,78.81597065771055,0.8
Russia,770,18.36208990877014,286.9722201085804,Loam,Urban,32.25511912653351,1952,1063,32.979567906774484,25.768554366757705,3.7539103477005984,65.76648265363528,0.4
Russia,1578,1.399796516866919,118.2663283927898,Peat,Urban,1.5946079493172993,1555,1743,39.97090115439431,11.989176859919638,3.1006073240684824,51.83435346254216,0.6
South Asia,1149,22.72020966731804,338.42967463749295,Sandy,Cropland,3.310546185889894,1050,1391,47.64745439931892,14.737077442282907,0.9998612678216834,75.5354447174171,0.6
Central Asia,664,22.514937167551864,298.5821155043543,Peat,Grassland,2.580010970733304,1060,1935,37.19640439179232,10.814365030725586,5.186863477391817,50.60532317538666,0.6
Western Europe,2225,1.8694668054175945,147.65103972351093,Peat,Forest,2.6544894265257746,291,578,20.556096681002316,25.551488924911396,5.4163469338776915,62.470016426212894,0.4
Eastern Europe,1049,2.9591912757905767,100.72667465083704,Peat,Urban,32.38182913600462,655,1523,29.79221465125152,29.318107169062035,3.6059980128314626,56.33362963811737,0.4
South Asia,297,4.839758653911652,13.45184696884209,Clay,Urban,17.33337963117024,476,1314,49.63340284043673,25.59651088377713,0.009705847200535911,59.57976808093664,0.4
Eastern Europe,1477,3.1610753002478855,144.4841782893533,Clay,Urban,1.977116308671092,346,1424,42.431860879844166,18.50886388296622,3.2295717198981926,72.71051717836012,0.4
Western Europe,1188,27.05867668912427,172.71885627909907,Sandy,Urban,-4.527284493,720,1708,44.33017087368663,14.071197076025918,0.7080371016891965,64.24047530504426,0.6
South Asia,934,7.838739509561037,288.6246126352032,Peat,Grassland,0.6493035383684909,1600,1387,47.94311476141873,20.22250584995834,5.627490963522038,84.81922575930167,0.6
